Region,Age,Year,Population
18,2,2003,2750
18,2,2004,2777
18,2,2005,2848
18,2,2006,2835
18,2,2007,2849
18,2,2008,2972
18,2,2009,3156
18,2,2010,3270
18,2,2011,3288
18,2,2012,3397
18,2,2013,3408
18,2,2014,3334
18,2,2015,3365
18,2,2016,3484
18,2,2017,3445
18,2,2018,3499
18,2,2019,3488
18,2,2020,3537
18,2,2021,3414
18,2,2022,3306
18,2,2023,3346
18,3,1968,4033
18,3,1969,4137
18,3,1970,4053
18,3,1971,3845
18,3,1972,3599
18,3,1973,3714
18,3,1974,3792
18,3,1975,3654
18,3,1976,3622
18,3,1977,3618
18,3,1978,3310
18,3,1979,3094
18,3,1980,3229
18,3,1981,2981
18,3,1982,3027
18,3,1983,3132
18,3,1984,2915
18,3,1985,2784
18,3,1986,2953
18,3,1987,2921
18,3,1988,3114
18,3,1989,3225
18,3,1990,3311
18,3,1991,3446
18,3,1992,3618
18,3,1993,3870
18,3,1994,3775
18,3,1995,3653
18,3,1996,3514
18,3,1997,3327
18,3,1998,3119
18,3,1999,2993
18,3,2000,2796
18,3,2001,2749
18,3,2002,2758
18,3,2003,2829
18,3,2004,2764
18,3,2005,2794
18,3,2006,2873
18,3,2007,2865
18,3,2008,2882
18,3,2009,2980
18,3,2010,3196
18,3,2011,3301
18,3,2012,3324
18,3,2013,3441
18,3,2014,3454
18,3,2015,3395
18,3,2016,3460
18,3,2017,3582
18,3,2018,3513
18,3,2019,3553
18,3,2020,3507
18,3,2021,3540
18,3,2022,3433
18,3,2023,3321
18,4,1968,4210
18,4,1969,4072
18,4,1970,4144
18,4,1971,4032
18,4,1972,3791
18,4,1973,3571
18,4,1974,3702
18,4,1975,3779
18,4,1976,3629
18,4,1977,3656
18,4,1978,3631
18,4,1979,3329
18,4,1980,3118
18,4,1981,3244
18,4,1982,2985
18,4,1983,3024
18,4,1984,3132
18,4,1985,2895
18,4,1986,2792
18,4,1987,2974
18,4,1988,2941
18,4,1989,3162
18,4,1990,3272
18,4,1991,3352
18,4,1992,3471
18,4,1993,3639
18,4,1994,3931
18,4,1995,3762
18,4,1996,3654
18,4,1997,3524
18,4,1998,3339
18,4,1999,3129
18,4,2000,3024
18,4,2001,2816
18,4,2002,2774
18,4,2003,2780
18,4,2004,2834
18,4,2005,2767
18,4,2006,2839
18,4,2007,2890
18,4,2008,2930
18,4,2009,2920
18,4,2010,2995
18,4,2011,3221
18,4,2012,3308
18,4,2013,3370
18,4,2014,3474
18,4,2015,3519
18,4,2016,3485
18,4,2017,3538
18,4,2018,3632
18,4,2019,3579
18,4,2020,3571
18,4,2021,3514
18,4,2022,3558
18,4,2023,3454
18,5,1968,3657
18,5,1969,4248
18,5,1970,4100
18,5,1971,4113
18,5,1972,4008
18,5,1973,3763
18,5,1974,3560
18,5,1975,3715
18,5,1976,3807
18,5,1977,3652
18,5,1978,3673
18,5,1979,3667
18,5,1980,3317
18,5,1981,3115
18,5,1982,3225
18,5,1983,2968
18,5,1984,3021
18,5,1985,3136
18,5,1986,2883
18,5,1987,2806
18,5,1988,3018
18,5,1989,2981
18,5,1990,3196
18,5,1991,3308
18,5,1992,3347
18,5,1993,3526
18,5,1994,3669
18,5,1995,3935
18,5,1996,3769
18,5,1997,3632
18,5,1998,3541
18,5,1999,3346
18,5,2000,3165
18,5,2001,2999
18,5,2002,2837
18,5,2003,2802
18,5,2004,2810
18,5,2005,2851
18,5,2006,2792
18,5,2007,2856
18,5,2008,2924
18,5,2009,2938
18,5,2010,2952
18,5,2011,3034
18,5,2012,3247
18,5,2013,3356
18,5,2014,3427
18,5,2015,3521
18,5,2016,3570
18,5,2017,3562
18,5,2018,3579
18,5,2019,3660
18,5,2020,3598
18,5,2021,3571
18,5,2022,3504
18,5,2023,3538
18,6,1968,3666
18,6,1969,3683
18,6,1970,4268
18,6,1971,4068
18,6,1972,4063
18,6,1973,3974
18,6,1974,3732
18,6,1975,3563
18,6,1976,3707
18,6,1977,3798
18,6,1978,3676
18,6,1979,3663
18,6,1980,3673
18,6,1981,3314
18,6,1982,3122
18,6,1983,3215
18,6,1984,2962
18,6,1985,3045
18,6,1986,3133
18,6,1987,2902
18,6,1988,2836
18,6,1989,3044
18,6,1990,3021
18,6,1991,3212
18,6,1992,3317
18,6,1993,3420
18,6,1994,3577
18,6,1995,3666
18,6,1996,3939
18,6,1997,3782
18,6,1998,3648
18,6,1999,3520
18,6,2000,3364
18,6,2001,3162
18,6,2002,3030
18,6,2003,2855
18,6,2004,2815
18,6,2005,2810
18,6,2006,2887
18,6,2007,2839
18,6,2008,2902
18,6,2009,2944
18,6,2010,2951
18,6,2011,2956
18,6,2012,3067
18,6,2013,3293
18,6,2014,3405
18,6,2015,3490
18,6,2016,3592
18,6,2017,3645
18,6,2018,3641
18,6,2019,3626
18,6,2020,3675
18,6,2021,3589
18,6,2022,3570
18,6,2023,3500
18,7,1968,3514
18,7,1969,3660
18,7,1970,3665
18,7,1971,4241
18,7,1972,4058
18,7,1973,4027
18,7,1974,3974
18,7,1975,3735
18,7,1976,3582
18,7,1977,3705
18,7,1978,3804
18,7,1979,3677
18,7,1980,3649
18,7,1981,3692
18,7,1982,3311
18,7,1983,3118
18,7,1984,3205
18,7,1985,2964
18,7,1986,3040
18,7,1987,3138
18,7,1988,2939
18,7,1989,2888
18,7,1990,3075
18,7,1991,3054
18,7,1992,3226
18,7,1993,3358
18,7,1994,3449
18,7,1995,3563
18,7,1996,3661
18,7,1997,3927
18,7,1998,3808
18,7,1999,3658
18,7,2000,3520
18,7,2001,3374
18,7,2002,3175
18,7,2003,3044
18,7,2004,2865
18,7,2005,2828
18,7,2006,2829
18,7,2007,2908
18,7,2008,2884
18,7,2009,2924
18,7,2010,2963
18,7,2011,2961
18,7,2012,2983
18,7,2013,3121
18,7,2014,3332
18,7,2015,3464
18,7,2016,3565
18,7,2017,3665
18,7,2018,3685
18,7,2019,3687
18,7,2020,3629
18,7,2021,3691
18,7,2022,3597
18,7,2023,3571
18,8,1968,3447
18,8,1969,3554
18,8,1970,3663
18,8,1971,3638
18,8,1972,4220
18,8,1973,4033
18,8,1974,4026
18,8,1975,3976
18,8,1976,3737
18,8,1977,3587
18,8,1978,3713
18,8,1979,3810
18,8,1980,3678
18,8,1981,3638
18,8,1982,3691
18,8,1983,3300
18,8,1984,3116
18,8,1985,3207
18,8,1986,2952
18,8,1987,3045
18,8,1988,3147
18,8,1989,2988
18,8,1990,2932
18,8,1991,3097
18,8,1992,3079
18,8,1993,3249
18,8,1994,3399
18,8,1995,3453
18,8,1996,3552
18,8,1997,3663
18,8,1998,3966
18,8,1999,3817
18,8,2000,3656
18,8,2001,3531
18,8,2002,3412
18,8,2003,3195
18,8,2004,3069
18,8,2005,2896
18,8,2006,2874
18,8,2007,2866
18,8,2008,2971
18,8,2009,2896
18,8,2010,2929
18,8,2011,2990
18,8,2012,2988
18,8,2013,3038
18,8,2014,3161
18,8,2015,3392
18,8,2016,3530
18,8,2017,3647
18,8,2018,3716
18,8,2019,3706
18,8,2020,3685
18,8,2021,3629
18,8,2022,3679
18,8,2023,3559
18,9,1968,3442
18,9,1969,3451
18,9,1970,3527
18,9,1971,3636
18,9,1972,3600
18,9,1973,4195
18,9,1974,4026
18,9,1975,4045
18,9,1976,3979
18,9,1977,3741
18,9,1978,3599
18,9,1979,3698
18,9,1980,3832
18,9,1981,3673
18,9,1982,3632
18,9,1983,3683
18,9,1984,3280
18,9,1985,3106
18,9,1986,3243
18,9,1987,2941
18,9,1988,3086
18,9,1989,3189
18,9,1990,2996
18,9,1991,2952
18,9,1992,3122
18,9,1993,3110
18,9,1994,3286
18,9,1995,3397
18,9,1996,3460
18,9,1997,3582
18,9,1998,3687
18,9,1999,3969
18,9,2000,3846
18,9,2001,3669
18,9,2002,3536
18,9,2003,3449
18,9,2004,3217
18,9,2005,3087
18,9,2006,2929
18,9,2007,2900
18,9,2008,2899
18,9,2009,2994
18,9,2010,2902
18,9,2011,2954
18,9,2012,3030
18,9,2013,3039
18,9,2014,3078
18,9,2015,3213
18,9,2016,3457
18,9,2017,3571
18,9,2018,3705
18,9,2019,3782
18,9,2020,3726
18,9,2021,3689
18,9,2022,3641
18,9,2023,3667
18,10,1968,3349
18,10,1969,3469
18,10,1970,3425
18,10,1971,3515
18,10,1972,3597
18,10,1973,3575
18,10,1974,4184
18,10,1975,4027
18,10,1976,4037
18,10,1977,3970
18,10,1978,3776
18,10,1979,3592
18,10,1980,3693
18,10,1981,3824
18,10,1982,3662
18,10,1983,3621
18,10,1984,3674
18,10,1985,3282
18,10,1986,3088
18,10,1987,3261
18,10,1988,2960
18,10,1989,3121
18,10,1990,3233
18,10,1991,3032
18,10,1992,2954
18,10,1993,3156
18,10,1994,3145
18,10,1995,3290
18,10,1996,3393
18,10,1997,3467
18,10,1998,3609
18,10,1999,3688
18,10,2000,3970
18,10,2001,3844
18,10,2002,3685
18,10,2003,3556
18,10,2004,3464
18,10,2005,3226
18,10,2006,3121
18,10,2007,2943
18,10,2008,2940
18,10,2009,2914
18,10,2010,2995
18,10,2011,2911
18,10,2012,2982
18,10,2013,3094
18,10,2014,3065
18,10,2015,3134
18,10,2016,3291
18,10,2017,3533
18,10,2018,3652
18,10,2019,3746
18,10,2020,3801
18,10,2021,3723
18,10,2022,3698
18,10,2023,3627
18,11,1968,3492
18,11,1969,3327
18,11,1970,3495
18,11,1971,3412
18,11,1972,3515
18,11,1973,3575
18,11,1974,3569
18,11,1975,4190
18,11,1976,4032
18,11,1977,4046
18,11,1978,3976
18,11,1979,3762
18,11,1980,3594
18,11,1981,3687
18,11,1982,3834
18,11,1983,3649
18,11,1984,3612
18,11,1985,3675
18,11,1986,3278
18,11,1987,3093
18,11,1988,3272
18,11,1989,2984
18,11,1990,3133
18,11,1991,3236
18,11,1992,3046
18,11,1993,2998
18,11,1994,3187
18,11,1995,3147
18,11,1996,3294
18,11,1997,3404
18,11,1998,3478
18,11,1999,3622
18,11,2000,3694
18,11,2001,3991
18,11,2002,3874
18,11,2003,3719
18,11,2004,3573
18,11,2005,3489
18,11,2006,3265
18,11,2007,3135
18,11,2008,2980
18,11,2009,2956
18,11,2010,2923
18,11,2011,3016
18,11,2012,2937
18,11,2013,3030
18,11,2014,3135
18,11,2015,3124
18,11,2016,3193
18,11,2017,3347
18,11,2018,3592
18,11,2019,3685
18,11,2020,3760
18,11,2021,3820
18,11,2022,3735
18,11,2023,3680
18,12,1968,3447
18,12,1969,3502
18,12,1970,3329
18,12,1971,3479
18,12,1972,3375
18,12,1973,3504
18,12,1974,3572
18,12,1975,3569
18,12,1976,4175
18,12,1977,4046
18,12,1978,4051
18,12,1979,3962
18,12,1980,3779
18,12,1981,3592
18,12,1982,3695
18,12,1983,3826
18,12,1984,3624
18,12,1985,3602
18,12,1986,3688
18,12,1987,3292
18,12,1988,3117
18,12,1989,3280
18,12,1990,3009
18,12,1991,3161
18,12,1992,3248
18,12,1993,3073
18,12,1994,3057
18,12,1995,3181
18,12,1996,3155
18,12,1997,3286
18,12,1998,3419
18,12,1999,3482
18,12,2000,3632
18,12,2001,3710
18,12,2002,4028
18,12,2003,3886
18,12,2004,3725
18,12,2005,3597
18,12,2006,3513
18,12,2007,3291
18,12,2008,3167
18,12,2009,3001
18,12,2010,2976
18,12,2011,2936
18,12,2012,3049
18,12,2013,2976
18,12,2014,3080
18,12,2015,3179
18,12,2016,3159
18,12,2017,3258
18,12,2018,3409
18,12,2019,3630
18,12,2020,3693
18,12,2021,3771
18,12,2022,3829
18,12,2023,3726
18,13,1968,3562
18,13,1969,3451
18,13,1970,3499
18,13,1971,3323
18,13,1972,3468
18,13,1973,3357
18,13,1974,3496
18,13,1975,3574
18,13,1976,3571
18,13,1977,4181
18,13,1978,4047
18,13,1979,4071
18,13,1980,3951
18,13,1981,3785
18,13,1982,3592
18,13,1983,3706
18,13,1984,3827
18,13,1985,3636
18,13,1986,3594
18,13,1987,3684
18,13,1988,3308
18,13,1989,3126
18,13,1990,3290
18,13,1991,3033
18,13,1992,3180
18,13,1993,3289
18,13,1994,3102
18,13,1995,3049
18,13,1996,3183
18,13,1997,3165
18,13,1998,3316
18,13,1999,3420
18,13,2000,3496
18,13,2001,3647
18,13,2002,3741
18,13,2003,4041
18,13,2004,3887
18,13,2005,3754
18,13,2006,3624
18,13,2007,3525
18,13,2008,3329
18,13,2009,3206
18,13,2010,3025
18,13,2011,2999
18,13,2012,2975
18,13,2013,3087
18,13,2014,3030
18,13,2015,3130
18,13,2016,3249
18,13,2017,3215
18,13,2018,3328
18,13,2019,3458
18,13,2020,3640
18,13,2021,3700
18,13,2022,3765
18,13,2023,3820
18,14,1968,3436
18,14,1969,3599
18,14,1970,3455
18,14,1971,3484
18,14,1972,3300
18,14,1973,3463
18,14,1974,3353
18,14,1975,3498
18,14,1976,3570
18,14,1977,3563
18,14,1978,4193
18,14,1979,4039
18,14,1980,4084
18,14,1981,3939
18,14,1982,3780
18,14,1983,3579
18,14,1984,3698
18,14,1985,3835
18,14,1986,3644
18,14,1987,3606
18,14,1988,3701
18,14,1989,3320
18,14,1990,3131
18,14,1991,3296
18,14,1992,3058
18,14,1993,3212
18,14,1994,3319
18,14,1995,3110
18,14,1996,3057
18,14,1997,3191
18,14,1998,3174
18,14,1999,3309
18,14,2000,3451
18,14,2001,3504
18,14,2002,3664
18,14,2003,3759
18,14,2004,4051
18,14,2005,3910
18,14,2006,3785
18,14,2007,3639
18,14,2008,3578
18,14,2009,3365
18,14,2010,3233
18,14,2011,3044
18,14,2012,3031
18,14,2013,3029
18,14,2014,3151
18,14,2015,3089
18,14,2016,3196
18,14,2017,3321
18,14,2018,3260
18,14,2019,3360
18,14,2020,3467
18,14,2021,3655
18,14,2022,3712
18,14,2023,3773
18,15,1968,3738
18,15,1969,3416
18,15,1970,3632
18,15,1971,3445
18,15,1972,3466
18,15,1973,3297
18,15,1974,3463
18,15,1975,3347
18,15,1976,3496
18,15,1977,3575
18,15,1978,3559
18,15,1979,4190
18,15,1980,4043
18,15,1981,4064
18,15,1982,3950
18,15,1983,3781
18,15,1984,3583
18,15,1985,3701
18,15,1986,3831
18,15,1987,3667
18,15,1988,3608
18,15,1989,3707
18,15,1990,3323
18,15,1991,3145
18,15,1992,3294
18,15,1993,3090
18,15,1994,3248
18,15,1995,3308
18,15,1996,3116
18,15,1997,3066
18,15,1998,3199
18,15,1999,3191
18,15,2000,3322
18,15,2001,3462
18,15,2002,3525
18,15,2003,3674
18,15,2004,3769
18,15,2005,4061
18,15,2006,3939
18,15,2007,3810
18,15,2008,3670
18,15,2009,3599
18,15,2010,3382
18,15,2011,3268
18,15,2012,3103
18,15,2013,3103
18,15,2014,3080
18,15,2015,3218
18,15,2016,3161
18,15,2017,3253
18,15,2018,3352
18,15,2019,3298
18,15,2020,3386
18,15,2021,3465
18,15,2022,3682
18,15,2023,3720
18,16,1968,3665
18,16,1969,3733
18,16,1970,3468
18,16,1971,3621
18,16,1972,3434
18,16,1973,3469
18,16,1974,3285
18,16,1975,3457
18,16,1976,3357
18,16,1977,3491
18,16,1978,3593
18,16,1979,3563
18,16,1980,4208
18,16,1981,4037
18,16,1982,4058
18,16,1983,3943
18,16,1984,3779
18,16,1985,3588
18,16,1986,3703
18,16,1987,3836
18,16,1988,3680
18,16,1989,3606
18,16,1990,3720
18,16,1991,3336
18,16,1992,3149
18,16,1993,3309
18,16,1994,3114
18,16,1995,3230
18,16,1996,3294
18,16,1997,3120
18,16,1998,3094
18,16,1999,3199
18,16,2000,3191
18,16,2001,3343
18,16,2002,3472
18,16,2003,3535
18,16,2004,3699
18,16,2005,3779
18,16,2006,4075
18,16,2007,3981
18,16,2008,3849
18,16,2009,3702
18,16,2010,3631
18,16,2011,3399
18,16,2012,3320
18,16,2013,3186
18,16,2014,3186
18,16,2015,3161
18,16,2016,3324
18,16,2017,3237
18,16,2018,3310
18,16,2019,3393
18,16,2020,3315
18,16,2021,3402
18,16,2022,3494
18,16,2023,3695
19,0,1968,4053
19,0,1969,3749
19,0,1970,3783
19,0,1971,3948
19,0,1972,3887
19,0,1973,3465
19,0,1974,3647
19,0,1975,3359
19,0,1976,3171
19,0,1977,2889
19,0,1978,2780
19,0,1979,2820
19,0,1980,2809
19,0,1981,2791
19,0,1982,2694
19,0,1983,2640
19,0,1984,2721
19,0,1985,2856
19,0,1986,2970
19,0,1987,3036
19,0,1988,3307
19,0,1989,3429
19,0,1990,3662
19,0,1991,3659
19,0,1992,3637
19,0,1993,3461
19,0,1994,3262
19,0,1995,2958
19,0,1996,2596
19,0,1997,2441
19,0,1998,2433
19,0,1999,2336
19,0,2000,2459
19,0,2001,2455
19,0,2002,2534
19,0,2003,2697
19,0,2004,2640
19,0,2005,2705
19,0,2006,2624
19,0,2007,2654
19,0,2008,2627
19,0,2009,2701
19,0,2010,2854
19,0,2011,2836
19,0,2012,2886
19,0,2013,2893
19,0,2014,2962
19,0,2015,2942
19,0,2016,3022
19,0,2017,3126
19,0,2018,3067
19,0,2019,3021
19,0,2020,2973
19,0,2021,2870
19,0,2022,2868
19,0,2023,2582
19,1,1968,4417
19,1,1969,4240
19,1,1970,3885
19,1,1971,3782
19,1,1972,3886
19,1,1973,3787
19,1,1974,3515
19,1,1975,3683
19,1,1976,3393
19,1,1977,3202
19,1,1978,2885
19,1,1979,2799
19,1,1980,2838
19,1,1981,2849
19,1,1982,2805
19,1,1983,2699
19,1,1984,2651
19,1,1985,2744
19,1,1986,2869
19,1,1987,2991
19,1,1988,3065
19,1,1989,3350
19,1,1990,3454
19,1,1991,3718
19,1,1992,3676
19,1,1993,3675
19,1,1994,3452
19,1,1995,3256
19,1,1996,2984
19,1,1997,2590
19,1,1998,2430
19,1,1999,2476
19,1,2000,2383
19,1,2001,2527
19,1,2002,2508
19,1,2003,2591
19,1,2004,2735
19,1,2005,2690
19,1,2006,2626
19,1,2007,2653
19,1,2008,2710
19,1,2009,2697
19,1,2010,2757
19,1,2011,2894
19,1,2012,2868
19,1,2013,2971
19,1,2014,2965
19,1,2015,3033
19,1,2016,3034
19,1,2017,3176
19,1,2018,3186
19,1,2019,3157
19,1,2020,3097
19,1,2021,3054
19,1,2022,2966
19,1,2023,2895
19,2,1968,4491
19,2,1969,4494
19,2,1970,4278
19,2,1971,3908
19,2,1972,3714
19,2,1973,3823
19,2,1974,3751
19,2,1975,3513
19,2,1976,3692
19,2,1977,3416
19,2,1978,3175
19,2,1979,2891
19,2,1980,2820
19,2,1981,2827
19,2,1982,2845
19,2,1983,2805
19,2,1984,2695
19,2,1985,2663
19,2,1986,2748
19,2,1987,2897
19,2,1988,3039
19,2,1989,3104
19,2,1990,3410
19,2,1991,3473
19,2,1992,3703
19,2,1993,3692
19,2,1994,3672
19,2,1995,3436
19,2,1996,3275
19,2,1997,2993
19,2,1998,2584
19,2,1999,2436
19,2,2000,2511
19,2,2001,2431
19,2,2002,2583
19,2,2003,2553
19,2,2004,2611
19,2,2005,2746
19,2,2006,2592
19,2,2007,2635
19,2,2008,2713
19,2,2009,2772
19,2,2010,2723
19,2,2011,2790
19,2,2012,2970
19,2,2013,2913
19,2,2014,3035
19,2,2015,3033
19,2,2016,3107
19,2,2017,3109
19,2,2018,3229
19,2,2019,3235
19,2,2020,3218
19,2,2021,3167
19,2,2022,3126
19,2,2023,2995
19,3,1968,4456
19,3,1969,4529
19,3,1970,4517
19,3,1971,4274
19,3,1972,3813
19,3,1973,3683
19,3,1974,3792
19,3,1975,3733
19,3,1976,3520
19,3,1977,3697
19,3,1978,3414
19,3,1979,3166
19,3,1980,2900
19,3,1981,2805
19,3,1982,2820
19,3,1983,2829
19,3,1984,2801
19,3,1985,2698
19,3,1986,2664
19,3,1987,2753
19,3,1988,2930
19,3,1989,3078
19,3,1990,3179
19,3,1991,3448
19,3,1992,3484
19,3,1993,3741
19,3,1994,3729
19,3,1995,3666
19,3,1996,3432
19,3,1997,3265
19,3,1998,2964
19,3,1999,2607
19,3,2000,2468
19,3,2001,2556
19,3,2002,2483
19,3,2003,2610
19,3,2004,2589
19,3,2005,2637
19,3,2006,2641
19,3,2007,2628
19,3,2008,2654
19,3,2009,2772
19,3,2010,2793
19,3,2011,2767
19,3,2012,2819
19,3,2013,3041
19,3,2014,2998
19,3,2015,3082
19,3,2016,3099
19,3,2017,3167
19,3,2018,3183
19,3,2019,3266
19,3,2020,3291
19,3,2021,3261
19,3,2022,3211
19,3,2023,3144
19,4,1968,4352
19,4,1969,4514
19,4,1970,4573
19,4,1971,4507
19,4,1972,4145
19,4,1973,3733
19,4,1974,3681
19,4,1975,3780
19,4,1976,3731
19,4,1977,3513
19,4,1978,3684
19,4,1979,3402
19,4,1980,3174
19,4,1981,2903
19,4,1982,2809
19,4,1983,2816
19,4,1984,2806
19,4,1985,2804
19,4,1986,2696
19,4,1987,2663
19,4,1988,2803
19,4,1989,2981
19,4,1990,3134
19,4,1991,3213
19,4,1992,3485
19,4,1993,3513
19,4,1994,3791
19,4,1995,3716
19,4,1996,3671
19,4,1997,3407
19,4,1998,3250
19,4,1999,2976
19,4,2000,2620
19,4,2001,2509
19,4,2002,2604
19,4,2003,2523
19,4,2004,2640
19,4,2005,2601
19,4,2006,2542
19,4,2007,2655
19,4,2008,2662
19,4,2009,2706
19,4,2010,2784
19,4,2011,2813
19,4,2012,2807
19,4,2013,2883
19,4,2014,3111
19,4,2015,3081
19,4,2016,3137
19,4,2017,3170
19,4,2018,3227
19,4,2019,3209
19,4,2020,3300
19,4,2021,3331
19,4,2022,3309
19,4,2023,3196
19,5,1968,4087
19,5,1969,4363
19,5,1970,4488
19,5,1971,4533
19,5,1972,4445
19,5,1973,4106
19,5,1974,3700
19,5,1975,3616
19,5,1976,3770
19,5,1977,3728
19,5,1978,3502
19,5,1979,3683
19,5,1980,3382
19,5,1981,3167
19,5,1982,2881
19,5,1983,2827
19,5,1984,2799
19,5,1985,2815
19,5,1986,2820
19,5,1987,2710
19,5,1988,2670
19,5,1989,2836
19,5,1990,3026
19,5,1991,3155
19,5,1992,3223
19,5,1993,3502
19,5,1994,3565
19,5,1995,3793
19,5,1996,3710
19,5,1997,3637
19,5,1998,3385
19,5,1999,3261
19,5,2000,3001
19,5,2001,2650
19,5,2002,2548
19,5,2003,2661
19,5,2004,2568
19,5,2005,2636
19,5,2006,2445
19,5,2007,2565
19,5,2008,2683
19,5,2009,2719
19,5,2010,2732
19,5,2011,2799
19,5,2012,2853
19,5,2013,2865
19,5,2014,2945
19,5,2015,3187
19,5,2016,3142
19,5,2017,3203
19,5,2018,3253
19,5,2019,3250
19,5,2020,3205
19,5,2021,3341
19,5,2022,3398
19,5,2023,3301
19,6,1968,3865
19,6,1969,4150
19,6,1970,4393
19,6,1971,4478
19,6,1972,4464
19,6,1973,4366
19,6,1974,4047
19,6,1975,3671
19,6,1976,3582
19,6,1977,3776
19,6,1978,3685
19,6,1979,3519
19,6,1980,3648
19,6,1981,3344
19,6,1982,3150
19,6,1983,2873
19,6,1984,2812
19,6,1985,2782
19,6,1986,2809
19,6,1987,2818
19,6,1988,2716
19,6,1989,2678
19,6,1990,2875
19,6,1991,3045
19,6,1992,3175
19,6,1993,3262
19,6,1994,3572
19,6,1995,3547
19,6,1996,3793
19,6,1997,3693
19,6,1998,3657
19,6,1999,3398
19,6,2000,3282
19,6,2001,3048
19,6,2002,2695
19,6,2003,2573
19,6,2004,2692
19,6,2005,2581
19,6,2006,2521
19,6,2007,2481
19,6,2008,2596
19,6,2009,2724
19,6,2010,2747
19,6,2011,2756
19,6,2012,2821
19,6,2013,2941
19,6,2014,2916
19,6,2015,2996
19,6,2016,3261
19,6,2017,3197
19,6,2018,3288
19,6,2019,3265
19,6,2020,3294
19,6,2021,3248
19,6,2022,3354
19,6,2023,3373
19,7,1968,3785
19,7,1969,3898
19,7,1970,4161
19,7,1971,4393
19,7,1972,4391
19,7,1973,4403
19,7,1974,4311
19,7,1975,4018
19,7,1976,3651
19,7,1977,3614
19,7,1978,3760
19,7,1979,3652
19,7,1980,3532
19,7,1981,3621
19,7,1982,3335
19,7,1983,3149
19,7,1984,2855
19,7,1985,2797
19,7,1986,2791
19,7,1987,2815
19,7,1988,2839
19,7,1989,2731
19,7,1990,2730
19,7,1991,2881
19,7,1992,3070
19,7,1993,3207
19,7,1994,3305
19,7,1995,3552
19,7,1996,3554
19,7,1997,3774
19,7,1998,3690
19,7,1999,3661
19,7,2000,3425
19,7,2001,3315
19,7,2002,3079
19,7,2003,2734
19,7,2004,2586
19,7,2005,2690
